feature_idx,feature_name,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight
80,ecfp4_bit_80,-0.3756705958612694,0.3756705958612694,0.007767293004707373,negative,1
672,ecfp4_bit_672,0.29989178481202383,0.29989178481202383,0.006200504878480938,positive,2
314,ecfp4_bit_314,0.2964223789134699,0.2964223789134699,0.0061287721092325295,positive,3
771,ecfp4_bit_771,0.24749742011120568,0.24749742011120568,0.005117209068507463,positive,4
842,ecfp4_bit_842,-0.24450802780701653,0.24450802780701653,0.005055400968037366,negative,5
136,ecfp4_bit_136,0.23881710114974172,0.23881710114974172,0.004937736462743806,positive,6
360,ecfp4_bit_360,0.2319419060652917,0.2319419060652917,0.004795586251165448,positive,7
896,ecfp4_bit_896,0.22570818552852173,0.22570818552852173,0.004666699043989844,positive,8
875,ecfp4_bit_875,0.22381634942343953,0.22381634942343953,0.00462758380445035,positive,9
718,ecfp4_bit_718,0.21035545345779813,0.21035545345779813,0.004349268907775203,positive,10
792,ecfp4_bit_792,0.20568582902850072,0.20568582902850072,0.004252720650967564,positive,11
954,ecfp4_bit_954,0.20331422211316663,0.20331422211316663,0.004203685762407395,positive,12
726,ecfp4_bit_726,0.19612802728183942,0.19612802728183942,0.0040551053798627765,positive,13
745,ecfp4_bit_745,0.18698756075046735,0.18698756075046735,0.0038661188514225613,positive,14
456,ecfp4_bit_456,-0.18621300763000537,0.18621300763000537,0.003850104340037805,negative,15
121,ecfp4_bit_121,-0.18432206338786397,0.18432206338786397,0.003811007540484985,negative,16
924,ecfp4_bit_924,-0.1831456354267215,0.1831456354267215,0.0037866839421682864,negative,17
366,ecfp4_bit_366,0.18088210680716055,0.18088210680716055,0.0037398836596698307,positive,18
641,ecfp4_bit_641,0.17468397151319623,0.17468397151319623,0.003611732206132015,positive,19
831,ecfp4_bit_831,0.17366286313330848,0.17366286313330848,0.003590619965611921,positive,20
62,ecfp4_bit_62,0.17302274791499972,0.17302274791499972,0.0035773850664418713,positive,21
59,ecfp4_bit_59,-0.17057938658296434,0.17057938658296434,0.0035268665973591878,negative,22
491,ecfp4_bit_491,0.16717816340146396,0.16717816340146396,0.0034565435608581558,positive,23
