feature_idx,feature_name,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight
145,maccs_bit_145,1.0132324834990047,1.0132324834990047,0.029029522592954254,positive,1
99,maccs_bit_99,0.9578628547253696,0.9578628547253696,0.027443160217463645,positive,2
69,maccs_bit_69,-0.7280424648555641,0.7280424648555641,0.02085871261170977,negative,3
25,maccs_bit_25,0.6951558097804931,0.6951558097804931,0.019916496573380984,positive,4
82,maccs_bit_82,-0.6691354572021453,0.6691354572021453,0.019171002893153426,negative,5
23,maccs_bit_23,0.6276666846636827,0.6276666846636827,0.017982905700345095,positive,6
84,maccs_bit_84,-0.5736020337768828,0.5736020337768828,0.016433931471865296,negative,7
148,maccs_bit_148,-0.5662527242316777,0.5662527242316777,0.01622337076545329,negative,8
123,maccs_bit_123,-0.5636058411254967,0.5636058411254967,0.01614753648834203,negative,9
50,maccs_bit_50,-0.5535111377741595,0.5535111377741595,0.015858319133214567,negative,10
32,maccs_bit_32,-0.5470993787930882,0.5470993787930882,0.01567461963163639,negative,11
62,maccs_bit_62,0.5183455004385298,0.5183455004385298,0.014850809326575702,positive,12
52,maccs_bit_52,-0.5179226430364903,0.5179226430364903,0.014838694290089985,negative,13
43,maccs_bit_43,0.5070516437464722,0.5070516437464722,0.014527235740707738,positive,14
19,maccs_bit_19,-0.48645688448146207,0.48645688448146207,0.01393718751474139,negative,15
72,maccs_bit_72,-0.48550684316432147,0.48550684316432147,0.013909968444755661,negative,16
41,maccs_bit_41,0.48257255061782267,0.48257255061782267,0.01382589977032986,positive,17
113,maccs_bit_113,0.46741223962886025,0.46741223962886025,0.013391550696906446,positive,18
42,maccs_bit_42,-0.46466144742382376,0.46466144742382376,0.013312739381867604,negative,19
128,maccs_bit_128,-0.44572253802042283,0.44572253802042283,0.012770131927640165,negative,20
81,maccs_bit_81,0.43938971762935264,0.43938971762935264,0.012588694048758862,positive,21
122,maccs_bit_122,0.4337472757683152,0.4337472757683152,0.012427035795443912,positive,22
53,maccs_bit_53,0.428997074471007,0.428997074471007,0.012290940597029931,positive,23
67,maccs_bit_67,-0.41700923198837136,0.41700923198837136,0.011947484036114422,negative,24
33,maccs_bit_33,-0.41700923198837136,0.41700923198837136,0.011947484036114422,negative,25
54,maccs_bit_54,-0.4059728949619106,0.4059728949619106,0.011631288493363236,negative,26
126,maccs_bit_126,0.3975560822237192,0.3975560822237192,0.011390143386467112,positive,27
129,maccs_bit_129,0.3929372082416833,0.3929372082416833,0.011257810769028233,positive,28
96,maccs_bit_96,-0.3850408697446124,0.3850408697446124,0.011031577460744684,negative,29
92,maccs_bit_92,-0.37173375621447313,0.37173375621447313,0.010650323247954176,negative,30
107,maccs_bit_107,0.3708928100058291,0.3708928100058291,0.010626229797180678,positive,31
94,maccs_bit_94,0.36982321861542466,0.36982321861542466,0.010595585568991556,positive,32
124,maccs_bit_124,0.36982321861542466,0.36982321861542466,0.010595585568991556,positive,33
139,maccs_bit_139,-0.3658833938544701,0.3658833938544701,0.01048270798781152,negative,34
64,maccs_bit_64,0.3549256573909969,0.3549256573909969,0.010168764383145842,positive,35
136,maccs_bit_136,0.34770515158616,0.34770515158616,0.009961893956261944,positive,36
73,maccs_bit_73,0.345829727391997,0.345829727391997,0.00990816229062503,positive,37
90,maccs_bit_90,-0.34461896914976187,0.34461896914976187,0.009873473574738037,negative,38
130,maccs_bit_130,0.3381834981179077,0.3381834981179077,0.009689094713264538,positive,39
86,maccs_bit_86,-0.32980771352295335,0.32980771352295335,0.009449125079352593,negative,40
140,maccs_bit_140,0.3295987823623383,0.3295987823623383,0.009443139116657732,positive,41
144,maccs_bit_144,-0.3255215932154609,0.3255215932154609,0.009326325989974018,negative,42
98,maccs_bit_98,-0.2980461978453448,0.2980461978453448,0.008539144742198792,negative,43
75,maccs_bit_75,-0.2950432672853367,0.2950432672853367,0.008453109560780417,negative,44
117,maccs_bit_117,0.28848977917597907,0.28848977917597907,0.008265349462055314,positive,45
57,maccs_bit_57,-0.2882782558902175,0.2882782558902175,0.008259289233921148,negative,46
70,maccs_bit_70,0.2844884183787113,0.2844884183787113,0.008150708848416755,positive,47
51,maccs_bit_51,-0.28426041941271984,0.28426041941271984,0.008144176585345636,negative,48
131,maccs_bit_131,0.28042657606804866,0.28042657606804866,0.008034335414830016,positive,49
151,maccs_bit_151,0.2798416283442098,0.2798416283442098,0.00801757642472516,positive,50
105,maccs_bit_105,0.26392338384700054,0.26392338384700054,0.007561512248144347,positive,51
127,maccs_bit_127,-0.2592205408449999,0.2592205408449999,0.007426773884144958,negative,52
143,maccs_bit_143,-0.2592205408449999,0.2592205408449999,0.007426773884144958,negative,53
152,maccs_bit_152,0.257979189450392,0.257979189450392,0.007391208662004505,positive,54
147,maccs_bit_147,0.25085134286073973,0.25085134286073973,0.007186992959307262,positive,55
68,maccs_bit_68,-0.25,0.25,0.00716260164022435,negative,56
39,maccs_bit_39,-0.25,0.25,0.00716260164022435,negative,57
40,maccs_bit_40,-0.25,0.25,0.00716260164022435,negative,58
17,maccs_bit_17,-0.25,0.25,0.00716260164022435,negative,59
48,maccs_bit_48,-0.25,0.25,0.00716260164022435,negative,60
21,maccs_bit_21,0.25,0.25,0.00716260164022435,positive,61
150,maccs_bit_150,0.2472115017028944,0.2472115017028944,0.007082710030317905,positive,62
77,maccs_bit_77,-0.24333621272018036,0.24333621272018036,0.006971681425422181,negative,63
28,maccs_bit_28,0.23967670222507387,0.23967670222507387,0.006866834961923509,positive,64
125,maccs_bit_125,0.2329305798207777,0.2329305798207777,0.006673555812330845,positive,65
87,maccs_bit_87,0.22644297873373276,0.22644297873373276,0.006487683403582088,positive,66
37,maccs_bit_37,0.22245380461400277,0.22245380461400277,0.006373391943209614,positive,67
111,maccs_bit_111,-0.2177161674159045,0.2177161674159045,0.006237656711346067,negative,68
141,maccs_bit_141,0.2121843974722326,0.2121843974722326,0.006079169253458515,positive,69
47,maccs_bit_47,0.2112288818276058,0.2112288818276058,0.006051793341764659,positive,70
97,maccs_bit_97,0.20941829711982685,0.20941829711982685,0.005999919353773849,positive,71
49,maccs_bit_49,0.20885028573018133,0.20885028573018133,0.005983645596529284,positive,72
76,maccs_bit_76,0.2011490208981468,0.2011490208981468,0.005763001228058354,positive,73
157,maccs_bit_157,-0.19988227694556926,0.19988227694556926,0.005726708498808449,negative,74
166,maccs_bit_166,-0.19888030508275797,0.19888030508275797,0.005698001597576326,negative,75
93,maccs_bit_93,-0.19772436320742948,0.19772436320742948,0.005664883392887399,negative,76
106,maccs_bit_106,-0.1929394034176397,0.1929394034176397,0.005527792349532375,negative,77
109,maccs_bit_109,0.19225298308627625,0.19225298308627625,0.005508126127967147,positive,78
135,maccs_bit_135,0.18801238696922873,0.18801238696922873,0.005386631325153172,positive,79
101,maccs_bit_101,0.1801090047932945,0.1801090047932945,0.005160196212606507,positive,80
154,maccs_bit_154,0.17593650490401025,0.17593650490401025,0.005040652394403213,positive,81
159,maccs_bit_159,-0.17499934225842928,0.17499934225842928,0.005013802303593632,negative,82
138,maccs_bit_138,-0.17311524931488265,0.17311524931488265,0.0049598222747625036,negative,83
71,maccs_bit_71,-0.17215584971086795,0.17215584971086795,0.004932335086053118,negative,84
134,maccs_bit_134,0.1720125049230763,0.1720125049230763,0.004928228199604502,positive,85
120,maccs_bit_120,0.16439167972537838,0.16439167972537838,0.004709888459360925,positive,86
153,maccs_bit_153,0.15559062239452004,0.15559062239452004,0.004457734588666067,positive,87
61,maccs_bit_61,-0.15417027260800298,0.15417027260800298,0.00441704098982367,negative,88
60,maccs_bit_60,-0.15417027260800298,0.15417027260800298,0.00441704098982367,negative,89
36,maccs_bit_36,0.15263016175394473,0.15263016175394473,0.00437291618770605,positive,90
95,maccs_bit_95,0.15095484437579998,0.15095484437579998,0.004324917663703666,positive,91
34,maccs_bit_34,-0.1507610666739203,0.1507610666739203,0.004319365853762377,negative,92
146,maccs_bit_146,0.1471036808869961,0.1471036808869961,0.0042145802640169506,positive,93
91,maccs_bit_91,0.13976094035175635,0.13976094035175635,0.004004207762411151,positive,94
162,maccs_bit_162,0.1386863724207963,0.1386863724207963,0.003973420954311842,positive,95
142,maccs_bit_142,0.138298420021858,0.138298420021858,0.003962305960355985,positive,96
88,maccs_bit_88,0.13764596594965806,0.13764596594965806,0.003943612885925144,positive,97
158,maccs_bit_158,-0.13718241447858404,0.13718241447858404,0.003930331947816971,negative,98
22,maccs_bit_22,-0.13251792842791987,0.13251792842791987,0.0037966925260678078,negative,99
