feature_idx,feature_name,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight
229,ecfp4_bit_229,0.7176604029536827,0.7176604029536827,0.005260499219270222,positive,1
287,ecfp4_bit_287,0.6004469111097968,0.6004469111097968,0.004401316408298702,positive,2
626,ecfp4_bit_626,0.5976897143570551,0.5976897143570551,0.004381105969899876,positive,3
434,ecfp4_bit_434,0.5658896766973972,0.5658896766973972,0.004148009546308856,positive,4
443,ecfp4_bit_443,0.5576935416488463,0.5576935416488463,0.0040879313228949915,positive,5
783,ecfp4_bit_783,0.55204664720188,0.55204664720188,0.004046539205248109,positive,6
612,ecfp4_bit_612,0.5485022729859267,0.5485022729859267,0.004020558702883641,positive,7
650,ecfp4_bit_650,0.5129596316552212,0.5129596316552212,0.003760028741635319,positive,8
692,ecfp4_bit_692,-0.5023091080787001,0.5023091080787001,0.0036819596845596926,negative,9
547,ecfp4_bit_547,0.4862857217036953,0.4862857217036953,0.0035645071803266865,positive,10
304,ecfp4_bit_304,0.4853678742483676,0.4853678742483676,0.0035577792964943218,positive,11
486,ecfp4_bit_486,0.48057754449745926,0.48057754449745926,0.003522665855915761,positive,12
116,ecfp4_bit_116,0.47811420249211156,0.47811420249211156,0.0035046093926601684,positive,13
644,ecfp4_bit_644,0.4656650230059619,0.4656650230059619,0.0034133560662986864,positive,14
798,ecfp4_bit_798,0.4629500458845981,0.4629500458845981,0.0033934551006490703,positive,15
335,ecfp4_bit_335,0.44743720725188896,0.44743720725188896,0.003279744945845813,positive,16
635,ecfp4_bit_635,0.44705039625628434,0.44705039625628434,0.0032769095951255996,positive,17
616,ecfp4_bit_616,0.44448116454493175,0.44448116454493175,0.003258076953173962,positive,18
114,ecfp4_bit_114,-0.4443056393409233,0.4443056393409233,0.003256790341574871,negative,19
392,ecfp4_bit_392,0.4397713541517298,0.4397713541517298,0.003223553724925087,positive,20
599,ecfp4_bit_599,0.4203568488164366,0.4203568488164366,0.0030812440897013934,positive,21
856,ecfp4_bit_856,0.4183013450833146,0.4183013450833146,0.0030661771085236777,positive,22
164,ecfp4_bit_164,0.41660912613118944,0.41660912613118944,0.0030537730293243083,positive,23
465,ecfp4_bit_465,-0.4036587107925941,0.4036587107925941,0.002958845610314536,negative,24
