feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
275,ecfp4_bit_275,0.0013153161853551865,,False,0.0013153161601186095,177,1.325101162767406e-05,3.1860288022455465e-05,average_precision,test,10,239
924,ecfp4_bit_924,0.0009189968695864081,,False,0.0009189968519538911,355,1.3207839663936793e-05,2.8919126130312702e-05,average_precision,test,10,240
1119,ecfp4_bit_1119,0.0010696438839659095,,False,0.0010696438634429733,257,1.2845547434520849e-05,7.094901202994573e-05,average_precision,test,10,241
1549,ecfp4_bit_1549,0.0007042596698738635,,False,0.0007042596563614445,492,1.2818928274090785e-05,2.2110885441061512e-05,average_precision,test,10,242
510,ecfp4_bit_510,0.0013783042086288333,,False,0.0013783041821837242,169,1.2154405971093879e-05,2.627150887135594e-05,average_precision,test,10,243
435,ecfp4_bit_435,0.0006892310339026153,,False,0.0006892310206785463,501,1.1579451624839365e-05,1.8152974214546794e-05,average_precision,test,10,244
1063,ecfp4_bit_1063,0.0008000654634088278,,False,0.0008000654480582118,435,1.0887108744072477e-05,8.760662815158782e-05,average_precision,test,10,245
609,ecfp4_bit_609,0.0006177836330607533,,False,0.0006177836212075242,526,1.0525909776649966e-05,4.359327783128516e-05,average_precision,test,10,246
1536,ecfp4_bit_1536,0.00039131357334554195,,False,0.0003913135658375259,573,1.0317142450474298e-05,1.5158757609709669e-05,average_precision,test,10,247
782,ecfp4_bit_782,0.000694618618581444,,False,0.000694618605254005,496,9.957927573870513e-06,2.1721120366700406e-05,average_precision,test,10,248
1816,ecfp4_bit_1816,0.0008456464856863022,,False,0.0008456464694611369,407,9.848460438799389e-06,2.6938509721912704e-05,average_precision,test,10,249
1692,ecfp4_bit_1692,0.0016049398109316826,,False,0.0016049397801381842,133,9.70154532026063e-06,2.0260894168041763e-05,average_precision,test,10,250
441,ecfp4_bit_441,0.0017667270731180906,,False,0.0017667270392204286,113,9.248150648894643e-06,8.461349708907872e-05,average_precision,test,10,251
1446,ecfp4_bit_1446,0.001697783125564456,,False,0.0016977830929896006,124,9.18424166323345e-06,3.5811910408619694e-05,average_precision,test,10,252
1249,ecfp4_bit_1249,0.0008239668677560985,,False,0.0008239668519468935,426,7.368851544786725e-06,1.9827564873616685e-05,average_precision,test,10,253
473,ecfp4_bit_473,0.0012742094695568085,,False,0.0012742094451089338,190,7.236495231303236e-06,0.0002845985158998958,average_precision,test,10,254
1687,ecfp4_bit_1687,0.0006375032826326787,,False,0.0006375032704010946,518,7.211631798065277e-06,1.1236702251172592e-05,average_precision,test,10,255
352,ecfp4_bit_352,0.0013055442832410336,,False,0.0013055442581919473,181,6.92183461058829e-06,3.878868464579101e-05,average_precision,test,10,256
1091,ecfp4_bit_1091,0.0008579229470342398,,False,0.0008579229305735297,397,6.918065619576641e-06,3.9563762425674895e-05,average_precision,test,10,257
596,ecfp4_bit_596,0.0010348455980420113,,False,0.0010348455781867393,281,6.870420324116277e-06,2.9723570180815916e-06,average_precision,test,10,258
1087,ecfp4_bit_1087,0.0006433554808609188,,False,0.0006433554685170502,517,6.677349623818163e-06,0.00011092371111614302,average_precision,test,10,259
711,ecfp4_bit_711,0.001372973551042378,,False,0.0013729735246995466,171,6.341210166070644e-06,1.268653503643206e-05,average_precision,test,10,260
872,ecfp4_bit_872,0.0009248775313608348,,False,0.0009248775136154872,351,6.293583862927027e-06,1.2524567670736082e-05,average_precision,test,10,261
1481,ecfp4_bit_1481,0.0008889125310815871,,False,0.0008889125140262891,373,6.004068700378451e-06,4.245727606937843e-05,average_precision,test,10,262
504,ecfp4_bit_504,0.0008454865892417729,,False,0.0008454865730196754,408,5.039730504895201e-06,1.67344824953548e-05,average_precision,test,10,263
1185,ecfp4_bit_1185,0.0012781224213540554,,False,0.001278122396831104,188,4.766057851807864e-06,2.7215940540663254e-06,average_precision,test,10,264
2035,ecfp4_bit_2035,0.0008562060538679361,,False,0.0008562060374401676,398,4.728041839476698e-06,2.490049358242587e-05,average_precision,test,10,265
973,ecfp4_bit_973,0.0012840965064242482,,False,0.001284096481786674,186,4.695480598206764e-06,4.2549104263173604e-05,average_precision,test,10,266
1095,ecfp4_bit_1095,0.0010276938555762172,,False,0.0010276938358581636,284,4.532447890703839e-06,7.994310720691706e-06,average_precision,test,10,267
1528,ecfp4_bit_1528,0.0007567746215499938,,False,0.0007567746070299863,463,3.7212681239358337e-06,1.1534480399171125e-05,average_precision,test,10,268
847,ecfp4_bit_847,0.0010224480647593737,,False,0.0010224480451419696,287,3.6688042094952524e-06,2.989200985004666e-05,average_precision,test,10,269
1717,ecfp4_bit_1717,0.0009951015235856175,,False,0.0009951015044929034,305,3.651751557386118e-06,0.0003082676797297448,average_precision,test,10,270
826,ecfp4_bit_826,0.0010991888120770454,,False,0.0010991887909872395,245,3.5760442571197705e-06,0.0001013421748494111,average_precision,test,10,271
1665,ecfp4_bit_1665,0.0005482303095050156,,False,0.0005482302989862852,548,2.899063824617076e-06,1.866481978271363e-05,average_precision,test,10,272
1524,ecfp4_bit_1524,0.0001083825045498088,,False,0.00010838250247030621,607,2.782387069986958e-06,6.140720171676647e-07,average_precision,test,10,273
1919,ecfp4_bit_1919,0.0028086628299206495,,False,0.002808662776031679,55,2.6707427474612076e-06,1.098815952559413e-06,average_precision,test,10,274
1005,ecfp4_bit_1005,0.001409783959388733,,False,0.0014097839323396312,160,2.2276435316374856e-06,2.053947973052223e-06,average_precision,test,10,275
846,ecfp4_bit_846,0.0014662503963336349,,False,0.0014662503682011285,152,2.0998737012320466e-06,4.1622647478660696e-05,average_precision,test,10,276
1039,ecfp4_bit_1039,0.0008756538154557347,,False,0.0008756537986548278,384,2.0271981645329785e-06,7.695696183133281e-05,average_precision,test,10,277
277,ecfp4_bit_277,0.0007510996656492352,,False,0.0007510996512381114,467,1.6632406793490317e-06,1.4763553879439124e-05,average_precision,test,10,278
1505,ecfp4_bit_1505,0.000965389481279999,,False,0.0009653894627573608,323,1.5352401425805518e-06,1.5909098355794395e-05,average_precision,test,10,279
618,ecfp4_bit_618,0.0012280020164325833,,False,0.0012280019928712772,210,1.4553609849074501e-06,8.650288054004196e-06,average_precision,test,10,280
593,ecfp4_bit_593,0.0010464447550475597,,False,0.0010464447349697384,273,1.4152518153440208e-06,7.438555534493582e-05,average_precision,test,10,281
1469,ecfp4_bit_1469,0.001160939340479672,,False,0.0011609393182050772,228,1.2990016564441708e-06,4.6262928829133136e-06,average_precision,test,10,282
329,ecfp4_bit_329,0.0009551187395118177,,False,0.0009551187211862411,329,1.2007316563103498e-06,2.5513859502129597e-06,average_precision,test,10,283
414,ecfp4_bit_414,0.003033833811059594,,False,0.0030338337528503356,48,1.1951991658112893e-06,2.4621998029940828e-06,average_precision,test,10,284
153,ecfp4_bit_153,0.0006322810659185052,,False,0.0006322810537871182,521,1.1769637713751614e-06,2.3061188020948436e-06,average_precision,test,10,285
1236,ecfp4_bit_1236,0.0016520783537998796,,False,0.001652078322101948,127,1.1364776234652763e-06,0.0002611392845687535,average_precision,test,10,286
584,ecfp4_bit_584,0.0005336856702342629,,False,0.0005336856599945962,551,1.0636022142962443e-06,5.485771955027197e-08,average_precision,test,10,287
289,ecfp4_bit_289,0.0005162415327504277,,False,0.0005162415228454563,555,1.0014828700055656e-06,1.4372029853389545e-06,average_precision,test,10,288
1420,ecfp4_bit_1420,0.0010464187944307923,,False,0.001046418774353469,274,8.515398731118174e-07,8.487230141760049e-07,average_precision,test,10,289
401,ecfp4_bit_401,1.5755880667711608e-05,,False,1.5755880365408256e-05,617,7.957274908973466e-07,5.982887481294293e-07,average_precision,test,10,290
32,ecfp4_bit_32,0.0009485136833973229,,False,0.0009485136651984755,334,7.558410977208385e-07,1.5450921968063644e-05,average_precision,test,10,291
86,ecfp4_bit_86,0.0008459305972792208,,False,0.0008459305810486044,405,7.425275976150059e-07,1.119174063133996e-06,average_precision,test,10,292
1246,ecfp4_bit_1246,0.000604078290052712,,False,0.0006040782784624431,533,6.158557600506598e-07,1.0508482978568278e-06,average_precision,test,10,293
1571,ecfp4_bit_1571,0.00037797217373736203,,False,0.0003779721664853234,576,5.963796114519249e-07,1.0133385030237746e-06,average_precision,test,10,294
56,ecfp4_bit_56,0.0004827740485779941,,False,0.00048277403931515334,562,5.888240686084679e-07,1.9256988577189857e-06,average_precision,test,10,295
1583,ecfp4_bit_1583,0.0008271331898868084,,False,0.0008271331740168521,421,4.998165810156385e-07,1.011747798804773e-06,average_precision,test,10,296
1637,ecfp4_bit_1637,0.0026733691338449717,,False,0.0026733690825518405,58,4.821817860260757e-07,7.927667736211574e-07,average_precision,test,10,297
1032,ecfp4_bit_1032,0.0004877164610661566,,False,0.00048771645170848726,560,3.98249942726997e-07,4.186268633521774e-07,average_precision,test,10,298
267,ecfp4_bit_267,0.0009387569152750075,,False,0.0009387568972633603,340,3.960700638967751e-07,4.570559925511513e-07,average_precision,test,10,299
1838,ecfp4_bit_1838,0.002187233418226242,,False,0.002187233376260451,81,3.896502771369437e-07,6.524631055361767e-07,average_precision,test,10,300
1235,ecfp4_bit_1235,0.013323159888386726,,False,0.013323159632759256,8,3.468497429236217e-07,1.5398036212926928e-05,average_precision,test,10,301
1291,ecfp4_bit_1291,0.0010243766009807587,,False,0.0010243765813263523,286,3.259847940147165e-07,9.293223026101716e-07,average_precision,test,10,302
399,ecfp4_bit_399,0.0010482931975275278,,False,0.001048293177414241,271,2.662374468498374e-07,2.144097881175542e-06,average_precision,test,10,303
