mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
3.5297322273254395,0.0,0.6891171932220459,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.8786313739833757,0.8786313739833757,0.0,17,0.9137931129684089,0.9137931129684089,0.0
3.630932331085205,0.0,0.7554571628570557,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.8649677439919503,0.8649677439919503,0.0,22,0.8827522007168815,0.8827522007168815,0.0
3.4872078895568848,0.0,0.705237865447998,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.8853905634547927,0.8853905634547927,0.0,15,0.9221012169408861,0.9221012169408861,0.0
5.4971604347229,0.0,0.8088302612304688,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.8953872903045689,0.8953872903045689,0.0,12,0.9235536770076612,0.9235536770076612,0.0
3.380204200744629,0.0,0.5982792377471924,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.8945934042948456,0.8945934042948456,0.0,13,0.9343339912737402,0.9343339912737402,0.0
5.179410934448242,0.0,0.8268249034881592,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.902696655172416,0.902696655172416,0.0,8,0.9395174685444168,0.9395174685444168,0.0
2.410104274749756,0.0,0.3195366859436035,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.9118290022452373,0.9118290022452373,0.0,6,0.9610913444261251,0.9610913444261251,0.0
3.3241989612579346,0.0,0.589940071105957,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.9193055433456805,0.9193055433456805,0.0,3,0.9674592536225484,0.9674592536225484,0.0
3.038405656814575,0.0,0.2948606014251709,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.9150713363222833,0.9150713363222833,0.0,4,0.9690825846995492,0.9690825846995492,0.0
2.403615713119507,0.0,0.2392737865447998,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.9216887401826145,0.9216887401826145,0.0,1,0.9765370690656578,0.9765370690656578,0.0
3.1188478469848633,0.0,0.32673120498657227,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.9103514948568543,0.9103514948568543,0.0,7,0.9784058878507704,0.9784058878507704,0.0
4.0794782638549805,0.0,0.3679819107055664,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.9196674120601639,0.9196674120601639,0.0,2,0.9840003624002363,0.9840003624002363,0.0
2.4300458431243896,0.0,0.19537997245788574,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.9024633654471123,0.9024633654471123,0.0,9,0.9834290076963836,0.9834290076963836,0.0
2.4011776447296143,0.0,0.19517850875854492,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.9128703344999252,0.9128703344999252,0.0,5,0.9890831894109899,0.9890831894109899,0.0
3.401967763900757,0.0,0.21204566955566406,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.8955630378125751,0.8955630378125751,0.0,11,0.9869471305821382,0.9869471305821382,0.0
4.099571943283081,0.0,0.18788480758666992,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.8965913681967368,0.8965913681967368,0.0,10,0.9910810917276887,0.9910810917276887,0.0
3.136519432067871,0.0,0.2083587646484375,0.0,2.0,,"{'C': 2.0, 'class_weight': None}",0.8945376787325049,0.8945376787325049,0.0,14,0.990502395693639,0.990502395693639,0.0
3.203059196472168,0.0,0.29187464714050293,0.0,2.0,balanced,"{'C': 2.0, 'class_weight': 'balanced'}",0.8843146180405285,0.8843146180405285,0.0,16,0.9937208397666714,0.9937208397666714,0.0
3.2405660152435303,0.0,0.16981029510498047,0.0,5.0,,"{'C': 5.0, 'class_weight': None}",0.8772813812043133,0.8772813812043133,0.0,18,0.9932173010252598,0.9932173010252598,0.0
4.390561819076538,0.0,0.15569519996643066,0.0,5.0,balanced,"{'C': 5.0, 'class_weight': 'balanced'}",0.865282540629292,0.865282540629292,0.0,21,0.9955316688010544,0.9955316688010544,0.0
4.768696546554565,0.0,0.3476088047027588,0.0,10.0,,"{'C': 10.0, 'class_weight': None}",0.8706646689477635,0.8706646689477635,0.0,19,0.9947668092802469,0.9947668092802469,0.0
2.9294626712799072,0.0,0.15179157257080078,0.0,10.0,balanced,"{'C': 10.0, 'class_weight': 'balanced'}",0.8560778214519253,0.8560778214519253,0.0,25,0.9961022335707549,0.9961022335707549,0.0
3.516303539276123,0.0,0.16558837890625,0.0,25.0,,"{'C': 25.0, 'class_weight': None}",0.8656181467849289,0.8656181467849289,0.0,20,0.9948260465111975,0.9948260465111975,0.0
3.9153354167938232,0.0,0.1505439281463623,0.0,25.0,balanced,"{'C': 25.0, 'class_weight': 'balanced'}",0.8554691986847485,0.8554691986847485,0.0,26,0.9963623541888617,0.9963623541888617,0.0
3.9471986293792725,0.0,0.16248512268066406,0.0,50.0,,"{'C': 50.0, 'class_weight': None}",0.8618897057898824,0.8618897057898824,0.0,23,0.994935906791336,0.994935906791336,0.0
4.199212074279785,0.0,0.15720319747924805,0.0,50.0,balanced,"{'C': 50.0, 'class_weight': 'balanced'}",0.8546671712206327,0.8546671712206327,0.0,27,0.9971771608209375,0.9971771608209375,0.0
3.6681952476501465,0.0,0.15155601501464844,0.0,100.0,,"{'C': 100.0, 'class_weight': None}",0.8586139090938056,0.8586139090938056,0.0,24,0.9952219930262076,0.9952219930262076,0.0
3.6602771282196045,0.0,0.14943623542785645,0.0,100.0,balanced,"{'C': 100.0, 'class_weight': 'balanced'}",0.8494883624760745,0.8494883624760745,0.0,28,0.996856067772224,0.996856067772224,0.0
