mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.4988219738006592,0.0,0.0023746490478515625,0.0,0.05,,0.5,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.9665394089685969,0.9665394089685969,0.0,61,0.9757875980401371,0.9757875980401371,0.0
0.46970367431640625,0.0,0.003490924835205078,0.0,0.05,,0.75,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.9522885397330003,0.9522885397330003,0.0,63,0.9686873786572752,0.9686873786572752,0.0
0.4865694046020508,0.0,0.004685640335083008,0.0,0.05,,1.0,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.9354044420369577,0.9354044420369577,0.0,65,0.9607333914122962,0.9607333914122962,0.0
0.36315393447875977,0.0,0.002992868423461914,0.0,0.05,balanced,0.0,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.987636843986246,0.987636843986246,0.0,24,0.9931462131923312,0.9931462131923312,0.0
0.3375997543334961,0.0,0.001943349838256836,0.0,0.05,balanced,0.25,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9886003794327547,0.9886003794327547,0.0,17,0.9876369041727293,0.9876369041727293,0.0
0.45362424850463867,0.0,0.002984285354614258,0.0,0.05,balanced,0.5,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.9847571088020548,0.9847571088020548,0.0,32,0.9834069066164106,0.9834069066164106,0.0
0.5342252254486084,0.0,0.002333402633666992,0.0,0.05,balanced,0.75,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.9766085175110826,0.9766085175110826,0.0,46,0.9787629094269803,0.9787629094269803,0.0
0.525531530380249,0.0,0.0025658607482910156,0.0,0.05,balanced,1.0,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.9540976251064035,0.9540976251064035,0.0,62,0.9706924311100574,0.9706924311100574,0.0
0.5309321880340576,0.0,0.0018243789672851562,0.0,0.1,,0.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9874172070898226,0.9874172070898226,0.0,25,0.9937323406256551,0.9937323406256551,0.0
0.8003866672515869,0.0,0.0025076866149902344,0.0,0.1,,0.25,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.9877566573766678,0.9877566573766678,0.0,22,0.9899739817697587,0.9899739817697587,0.0
0.7213594913482666,0.0,0.0023453235626220703,0.0,0.1,,0.5,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.98655545710297,0.98655545710297,0.0,27,0.9858510919910723,0.9858510919910723,0.0
0.7318432331085205,0.0,0.0020897388458251953,0.0,0.1,,0.75,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.9810137033663427,0.9810137033663427,0.0,35,0.9822644717022334,0.9822644717022334,0.0
0.6106884479522705,0.0,0.0020308494567871094,0.0,0.1,,1.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.9690825552370425,0.9690825552370425,0.0,60,0.977700747192128,0.977700747192128,0.0
0.571002721786499,0.0,0.00308990478515625,0.0,0.1,balanced,0.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.9890476352928103,0.9890476352928103,0.0,16,0.9947815692399957,0.9947815692399957,0.0
0.5599639415740967,0.0,0.00420069694519043,0.0,0.1,balanced,0.25,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9903091532117303,0.9903091532117303,0.0,6,0.9924884753023321,0.9924884753023321,0.0
0.7201731204986572,0.0,0.0027577877044677734,0.0,0.1,balanced,0.5,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.9882513782988449,0.9882513782988449,0.0,18,0.9894239244350307,0.9894239244350307,0.0
0.4495725631713867,0.0,0.002871990203857422,0.0,0.1,balanced,0.75,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.9876912658966273,0.9876912658966273,0.0,23,0.9872799274193094,0.9872799274193094,0.0
0.8565318584442139,0.0,0.00203704833984375,0.0,0.1,balanced,1.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.9841481893618298,0.9841481893618298,0.0,33,0.9847201078002057,0.9847201078002057,0.0
1.2394025325775146,0.0,0.001932382583618164,0.0,0.5,,0.0,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9857816134981094,0.9857816134981094,0.0,28,0.9966449023704952,0.9966449023704952,0.0
1.6637296676635742,0.0,0.0036923885345458984,0.0,0.5,,0.25,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.9894831855257435,0.9894831855257435,0.0,12,0.9960166058718953,0.9960166058718953,0.0
2.0438780784606934,0.0,0.0020296573638916016,0.0,0.5,,0.5,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.991315791066262,0.991315791066262,0.0,3,0.9954185856412592,0.9954185856412592,0.0
1.7210028171539307,0.0,0.002133607864379883,0.0,0.5,,0.75,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.9906380144885062,0.9906380144885062,0.0,5,0.9946579982481907,0.9946579982481907,0.0
1.9318444728851318,0.0,0.002318859100341797,0.0,0.5,,1.0,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.9895622343729148,0.9895622343729148,0.0,11,0.9942039945101053,0.9942039945101053,0.0
1.1445825099945068,0.0,0.0019829273223876953,0.0,0.5,balanced,0.0,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.989224649233914,0.989224649233914,0.0,14,0.997152204376277,0.997152204376277,0.0
1.084174633026123,0.0,0.0023796558380126953,0.0,0.5,balanced,0.25,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9900610453902771,0.9900610453902771,0.0,7,0.9965919485753655,0.9965919485753655,0.0
1.3968234062194824,0.0,0.002405881881713867,0.0,0.5,balanced,0.5,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.9916841602291873,0.9916841602291873,0.0,1,0.9960103153895361,0.9960103153895361,0.0
1.8620686531066895,0.0,0.002164602279663086,0.0,0.5,balanced,0.75,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.9916200471707342,0.9916200471707342,0.0,2,0.9954712116360449,0.9954712116360449,0.0
2.625774621963501,0.0,0.0021696090698242188,0.0,0.5,balanced,1.0,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.990905144644293,0.990905144644293,0.0,4,0.9950685999042435,0.9950685999042435,0.0
1.998304843902588,0.0,0.001924276351928711,0.0,1.0,,0.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9839538234269989,0.9839538234269989,0.0,34,0.9974445223983461,0.9974445223983461,0.0
2.015838146209717,0.0,0.0018296241760253906,0.0,1.0,,0.25,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.9866899471781698,0.9866899471781698,0.0,26,0.9971339962211185,0.9971339962211185,0.0
