feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
112,maccs_bit_112,0.0,,False,0.0,134,0.0,0.0,average_precision,test,10,111
114,maccs_bit_114,0.0,,False,0.0,135,0.0,0.0,average_precision,test,10,112
115,maccs_bit_115,0.0,,False,0.0,136,0.0,0.0,average_precision,test,10,113
117,maccs_bit_117,0.0,,False,0.0,137,0.0,0.0,average_precision,test,10,114
118,maccs_bit_118,0.0,,False,0.0,138,0.0,0.0,average_precision,test,10,115
119,maccs_bit_119,0.0,,False,0.0,139,0.0,0.0,average_precision,test,10,116
121,maccs_bit_121,0.0,,False,0.0,140,0.0,0.0,average_precision,test,10,117
122,maccs_bit_122,0.0,,False,0.0,141,0.0,0.0,average_precision,test,10,118
124,maccs_bit_124,0.0,,False,0.0,142,0.0,0.0,average_precision,test,10,119
126,maccs_bit_126,0.0,,False,0.0,143,0.0,0.0,average_precision,test,10,120
127,maccs_bit_127,0.0,,False,0.0,144,0.0,0.0,average_precision,test,10,121
129,maccs_bit_129,0.033796807482804975,12.0,True,0.03379680748280497,9,0.0,0.0,average_precision,test,10,122
130,maccs_bit_130,0.0,,False,0.0,145,0.0,0.0,average_precision,test,10,123
133,maccs_bit_133,0.0,,False,0.0,146,0.0,0.0,average_precision,test,10,124
135,maccs_bit_135,0.0,,False,0.0,147,0.0,0.0,average_precision,test,10,125
136,maccs_bit_136,0.01557578821499519,7.0,True,0.015575788214995187,22,0.0,0.0,average_precision,test,10,126
137,maccs_bit_137,0.0,,False,0.0,148,0.0,0.0,average_precision,test,10,127
139,maccs_bit_139,0.0,,False,0.0,149,0.0,0.0,average_precision,test,10,128
140,maccs_bit_140,0.0,,False,0.0,150,0.0,0.0,average_precision,test,10,129
141,maccs_bit_141,0.0,,False,0.0,151,0.0,0.0,average_precision,test,10,130
142,maccs_bit_142,0.0,,False,0.0,152,0.0,0.0,average_precision,test,10,131
145,maccs_bit_145,0.0,,False,0.0,153,0.0,0.0,average_precision,test,10,132
146,maccs_bit_146,0.0,,False,0.0,154,0.0,0.0,average_precision,test,10,133
148,maccs_bit_148,0.0,,False,0.0,155,0.0,0.0,average_precision,test,10,134
149,maccs_bit_149,0.0,,False,0.0,156,0.0,0.0,average_precision,test,10,135
151,maccs_bit_151,0.025063668350529412,14.0,True,0.025063668350529405,14,0.0,0.0,average_precision,test,10,136
154,maccs_bit_154,0.0,,False,0.0,157,0.0,0.0,average_precision,test,10,137
155,maccs_bit_155,0.0,,False,0.0,158,0.0,0.0,average_precision,test,10,138
156,maccs_bit_156,0.0,,False,0.0,159,0.0,0.0,average_precision,test,10,139
157,maccs_bit_157,0.0,,False,0.0,160,0.0,0.0,average_precision,test,10,140
159,maccs_bit_159,0.0,,False,0.0,161,0.0,0.0,average_precision,test,10,141
160,maccs_bit_160,0.0,,False,0.0,162,0.0,0.0,average_precision,test,10,142
161,maccs_bit_161,0.0,,False,0.0,163,0.0,0.0,average_precision,test,10,143
163,maccs_bit_163,0.0,,False,0.0,164,0.0,0.0,average_precision,test,10,144
164,maccs_bit_164,0.0,,False,0.0,165,0.0,0.0,average_precision,test,10,145
165,maccs_bit_165,0.0,,False,0.0,166,0.0,0.0,average_precision,test,10,146
166,maccs_bit_166,0.0,,False,0.0,167,0.0,0.0,average_precision,test,10,147
88,maccs_bit_88,0.003452056173278965,8.0,True,0.0034520561732789643,43,-3.630766330072477e-05,0.00048261662013613266,average_precision,test,10,148
131,maccs_bit_131,0.0028683046081847178,4.0,True,0.0028683046081847173,46,-9.043389274906443e-05,0.0003086987554416049,average_precision,test,10,149
111,maccs_bit_111,0.0030221653097924294,9.0,True,0.0030221653097924285,45,-0.00023934922352200904,0.0002603939562181688,average_precision,test,10,150
30,maccs_bit_30,0.004733348521630584,8.0,True,0.004733348521630583,38,-0.0003725129714480968,0.00022779585485627023,average_precision,test,10,151
143,maccs_bit_143,0.007238847572919007,10.0,True,0.007238847572919005,36,-0.00046904380008214175,0.0004548215897005726,average_precision,test,10,152
13,maccs_bit_13,0.01595496351181274,9.0,True,0.015954963511812737,20,-0.0005963293362171495,0.0006372373949778348,average_precision,test,10,153
132,maccs_bit_132,0.04133827030443231,6.0,True,0.0413382703044323,6,-0.0008408611598276827,0.002039096043714847,average_precision,test,10,154
123,maccs_bit_123,0.026674322354036068,8.0,True,0.02667432235403606,12,-0.0009365862076269133,0.0010204646850896536,average_precision,test,10,155
25,maccs_bit_25,0.025644449807874302,3.0,True,0.025644449807874295,13,-0.0009425798600329937,0.00043181403688147545,average_precision,test,10,156
26,maccs_bit_26,0.0038081005674467584,4.0,True,0.0038081005674467576,42,-0.0011217172445046526,0.0004723728407791295,average_precision,test,10,157
107,maccs_bit_107,0.03660173481235474,2.0,True,0.036601734812354736,7,-0.0012033263746618033,0.0009993336509596807,average_precision,test,10,158
71,maccs_bit_71,0.026865119513223693,6.0,True,0.026865119513223686,11,-0.0013309465941507754,0.0018861234193469183,average_precision,test,10,159
48,maccs_bit_48,0.01201560805156772,7.0,True,0.012015608051567716,29,-0.0014277062259494266,0.0002080048053228478,average_precision,test,10,160
33,maccs_bit_33,0.011373480347477836,0.0,True,0.011373480347477835,30,-0.0016889402737618325,0.002553474690994302,average_precision,test,10,161
66,maccs_bit_66,0.016940382660886454,10.0,True,0.01694038266088645,19,-0.0018576335953768397,0.0005942059824652384,average_precision,test,10,162
29,maccs_bit_29,0.04335854750479187,6.0,True,0.043358547504791865,5,-0.0018592916314488477,0.0005105734018261676,average_precision,test,10,163
96,maccs_bit_96,0.008085680702657848,7.0,True,0.008085680702657846,34,-0.003122673755455688,0.001621500011074867,average_precision,test,10,164
92,maccs_bit_92,0.0043366403559103334,7.0,True,0.004336640355910333,40,-0.0031684020444452702,0.0011947327326079448,average_precision,test,10,165
63,maccs_bit_63,0.003406435859357089,8.0,True,0.0034064358593570883,44,-0.003518268676975067,0.0006718139411334551,average_precision,test,10,166
113,maccs_bit_113,0.014603061043967178,3.0,True,0.014603061043967174,24,-0.005823993614230344,0.006247473074256165,average_precision,test,10,167
