mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
30.873177766799927,0.0,0.01565694808959961,0.0,0.1,balanced,0.5,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.23294476852894425,0.23294476852894425,0.0,16,0.315543498743872,0.315543498743872,0.0
25.98036026954651,0.0,0.013311147689819336,0.0,0.1,balanced,1.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.22983981795737568,0.22983981795737568,0.0,18,0.3111280343337316,0.3111280343337316,0.0
71.17929530143738,0.0,0.012270212173461914,0.0,1.0,,0.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.265288067658499,0.265288067658499,0.0,4,0.418432736381905,0.418432736381905,0.0
88.06381869316101,0.0,0.013251304626464844,0.0,1.0,,0.5,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.26592433826580225,0.26592433826580225,0.0,3,0.4141638592523099,0.4141638592523099,0.0
75.16762566566467,0.0,0.0198976993560791,0.0,1.0,,1.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.26769522980644933,0.26769522980644933,0.0,1,0.4094866782677324,0.4094866782677324,0.0
65.53459048271179,0.0,0.01755499839782715,0.0,1.0,balanced,0.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.22930781744952783,0.22930781744952783,0.0,19,0.32396451759789646,0.32396451759789646,0.0
103.11549925804138,0.0,0.022207260131835938,0.0,1.0,balanced,0.5,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.23005496674854684,0.23005496674854684,0.0,17,0.3248072231667416,0.3248072231667416,0.0
155.4035520553589,0.0,0.017009258270263672,0.0,1.0,balanced,1.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.2291470140255875,0.2291470140255875,0.0,20,0.32483945073773646,0.32483945073773646,0.0
101.32409381866455,0.0,0.01177358627319336,0.0,5.0,,0.0,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.26363458062043377,0.26363458062043377,0.0,9,0.42409672824982575,0.42409672824982575,0.0
149.3889992237091,0.0,0.024126768112182617,0.0,5.0,,0.5,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.2639370928571972,0.2639370928571972,0.0,8,0.4239497782210661,0.4239497782210661,0.0
149.8625991344452,0.0,0.02298283576965332,0.0,5.0,,1.0,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.26420586074994107,0.26420586074994107,0.0,7,0.42382407534450117,0.42382407534450117,0.0
98.06092524528503,0.0,0.012117147445678711,0.0,5.0,balanced,0.0,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.22623353350450276,0.22623353350450276,0.0,21,0.32333184556913597,0.32333184556913597,0.0
152.6490867137909,0.0,0.016342639923095703,0.0,5.0,balanced,0.5,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.22502331029239867,0.22502331029239867,0.0,23,0.32322782017461044,0.32322782017461044,0.0
159.991126537323,0.0,0.010288715362548828,0.0,5.0,balanced,1.0,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.2250707469197309,0.2250707469197309,0.0,22,0.3229613389005144,0.3229613389005144,0.0
105.45988249778748,0.0,0.011611223220825195,0.0,10.0,,0.0,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.26359689231190553,0.26359689231190553,0.0,10,0.42511652843372516,0.42511652843372516,0.0
