feature_idx,feature_name,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight
215,rdkit_desc_215,0.4371996896521427,0.4371996896521427,0.0216885627628815,positive,1
116,rdkit_desc_116,-0.41150228672323913,0.41150228672323913,0.020413768316641098,negative,2
130,rdkit_desc_130,0.36638277754538723,0.36638277754538723,0.018175483775742057,positive,3
47,rdkit_desc_47,-0.35445215916589545,0.35445215916589545,0.01758363073547692,negative,4
62,rdkit_desc_62,0.3355655120651791,0.3355655120651791,0.01664670364993805,positive,5
76,rdkit_desc_76,-0.3155618816451473,0.3155618816451473,0.015654365356661728,negative,6
174,rdkit_desc_174,-0.3145239130237652,0.3145239130237652,0.015602873902931146,negative,7
190,rdkit_desc_190,-0.31287007017785223,0.31287007017785223,0.015520830216230304,negative,8
161,rdkit_desc_161,0.3061877048139159,0.3061877048139159,0.015189332038096753,positive,9
81,rdkit_desc_81,0.3037434872387212,0.3037434872387212,0.015068079513128297,positive,10
75,rdkit_desc_75,-0.3026185208985332,0.3026185208985332,0.015012272284411576,negative,11
105,rdkit_desc_105,-0.2926505960123161,0.2926505960123161,0.014517784365899055,negative,12
150,rdkit_desc_150,-0.2901783439188067,0.2901783439188067,0.014395141107075139,negative,13
109,rdkit_desc_109,0.27200928559136184,0.27200928559136184,0.013493812100664415,positive,14
183,rdkit_desc_183,-0.26908566943735607,0.26908566943735607,0.013348777614246595,negative,15
39,rdkit_desc_39,-0.2523063058968192,0.2523063058968192,0.012516388461455356,negative,16
13,rdkit_desc_13,0.2425816101989611,0.2425816101989611,0.012033966634576357,positive,17
173,rdkit_desc_173,0.24093756018004603,0.24093756018004603,0.011952408749553778,positive,18
88,rdkit_desc_88,0.2356757614251249,0.2356757614251249,0.011691381911605748,positive,19
11,rdkit_desc_11,0.22187329095063854,0.22187329095063854,0.01100667020147874,positive,20
94,rdkit_desc_94,0.2198512610944986,0.2198512610944986,0.010906361526790054,positive,21
100,rdkit_desc_100,-0.21689974391142358,0.21689974391142358,0.01075994292863922,negative,22
122,rdkit_desc_122,-0.19967119068817882,0.19967119068817882,0.009905270414591253,negative,23
187,rdkit_desc_187,0.19535619472433793,0.19535619472433793,0.009691212484088592,positive,24
53,rdkit_desc_53,-0.1924353142546087,0.1924353142546087,0.009546313709249566,negative,25
184,rdkit_desc_184,0.1902564563649171,0.1902564563649171,0.00943822512362048,positive,26
179,rdkit_desc_179,-0.18502139338045473,0.18502139338045473,0.009178524591361438,negative,27
99,rdkit_desc_99,0.18299150692886348,0.18299150692886348,0.009077826167394375,positive,28
72,rdkit_desc_72,0.17950467091959038,0.17950467091959038,0.008904851521206576,positive,29
205,rdkit_desc_205,-0.17669744328103917,0.17669744328103917,0.008765590825763593,negative,30
17,rdkit_desc_17,-0.1698638474623644,0.1698638474623644,0.008426590420874432,negative,31
188,rdkit_desc_188,0.16808743649601465,0.16808743649601465,0.008338466385912279,positive,32
41,rdkit_desc_41,-0.16390558229096375,0.16390558229096375,0.008131013339768466,negative,33
97,rdkit_desc_97,0.16339237498951822,0.16339237498951822,0.008105554198256664,positive,34
2,rdkit_desc_2,-0.16088728057189697,0.16088728057189697,0.007981281700381032,negative,35
141,rdkit_desc_141,-0.15562228233392045,0.15562228233392045,0.007720096142766228,negative,36
140,rdkit_desc_140,-0.15562228233392045,0.15562228233392045,0.007720096142766228,negative,37
50,rdkit_desc_50,0.155254561724839,0.155254561724839,0.007701854291964336,positive,38
64,rdkit_desc_64,-0.15468754234070928,0.15468754234070928,0.007673725645509319,negative,39
77,rdkit_desc_77,0.1544823522830969,0.1544823522830969,0.007663546595642229,positive,40
178,rdkit_desc_178,-0.15292799489190265,0.15292799489190265,0.007586438174404127,negative,41
107,rdkit_desc_107,-0.1516994930057579,0.1516994930057579,0.007525494763663904,negative,42
149,rdkit_desc_149,-0.15021743956355185,0.15021743956355185,0.007451973190204403,negative,43
133,rdkit_desc_133,-0.1438058771850664,0.1438058771850664,0.007133908982142974,negative,44
36,rdkit_desc_36,0.14319137808426582,0.14319137808426582,0.007103424966186669,positive,45
95,rdkit_desc_95,-0.14284714914522387,0.14284714914522387,0.007086348488032826,negative,46
67,rdkit_desc_67,-0.14186092651720678,0.14186092651720678,0.007037424044872903,negative,47
65,rdkit_desc_65,0.13955391337131465,0.13955391337131465,0.006922977944855574,positive,48
136,rdkit_desc_136,-0.13475444964460867,0.13475444964460867,0.006684886581278309,negative,49
37,rdkit_desc_37,-0.1339507186521845,0.1339507186521845,0.006645015166713641,negative,50
51,rdkit_desc_51,-0.1331953262421021,0.1331953262421021,0.006607541728180983,negative,51
110,rdkit_desc_110,-0.1302034484052132,0.1302034484052132,0.006459120922356835,negative,52
24,rdkit_desc_24,0.13015476979300403,0.13015476979300403,0.006456706078153837,positive,53
52,rdkit_desc_52,0.12863894044834231,0.12863894044834231,0.006381508952772365,positive,54
55,rdkit_desc_55,0.12724638443908012,0.12724638443908012,0.006312427159892453,positive,55
70,rdkit_desc_70,-0.1243338962933054,0.1243338962933054,0.006167944710703061,negative,56
