mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
4.030287265777588,0.0,0.619635820388794,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.30619198845054074,0.30619198845054074,0.0,1,0.35664683102436956,0.35664683102436956,0.0
16.477142810821533,0.0,8.76406192779541,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.23713448466991158,0.23713448466991158,0.0,10,0.231105746538862,0.231105746538862,0.0
3.9673349857330322,0.0,0.6030535697937012,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.305995993421262,0.305995993421262,0.0,2,0.3564185176075858,0.3564185176075858,0.0
16.135071516036987,0.0,6.983985424041748,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.24098847876314003,0.24098847876314003,0.0,9,0.23690229554596948,0.23690229554596948,0.0
4.279522180557251,0.0,0.680488109588623,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.304815031479499,0.304815031479499,0.0,3,0.3510613931217895,0.3510613931217895,0.0
16.021097421646118,0.0,4.695863723754883,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.24870500620980765,0.24870500620980765,0.0,7,0.2502612431767282,0.2502612431767282,0.0
3.5950679779052734,0.0,0.8508870601654053,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.2868917669566633,0.2868917669566633,0.0,4,0.31874613970238097,0.31874613970238097,0.0
15.31254506111145,0.0,5.699076175689697,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.24736524175510677,0.24736524175510677,0.0,8,0.25405175303816147,0.25405175303816147,0.0
6.600943088531494,0.0,0.8427152633666992,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.2612673847507913,0.2612673847507913,0.0,6,0.3313211340816284,0.3313211340816284,0.0
14.996110200881958,0.0,2.80320143699646,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.22753779989710463,0.22753779989710463,0.0,11,0.24396594269230237,0.24396594269230237,0.0
7.269729137420654,0.0,0.9358890056610107,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.27721580042876565,0.27721580042876565,0.0,5,0.33925280439964856,0.33925280439964856,0.0
21.652814149856567,0.0,3.305081367492676,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.2240757766484265,0.2240757766484265,0.0,12,0.242224458796839,0.242224458796839,0.0
