mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.0031697750091552734,0.0,0.0037174224853515625,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.9429640917987792,0.9429640917987792,0.0,10,0.967524683172789,0.967524683172789,0.0
0.003664731979370117,0.0,0.004159212112426758,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.9278209534174094,0.9278209534174094,0.0,19,0.9441184879176752,0.9441184879176752,0.0
0.0023796558380126953,0.0,0.002778291702270508,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.9431889604963085,0.9431889604963085,0.0,8,0.9675177346641773,0.9675177346641773,0.0
0.0034449100494384766,0.0,0.003587961196899414,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.9505378586789864,0.9505378586789864,0.0,4,0.9612447047641367,0.9612447047641367,0.0
0.0030400753021240234,0.0,0.0035467147827148438,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.9431448800067638,0.9431448800067638,0.0,9,0.9678740796023151,0.9678740796023151,0.0
0.004147768020629883,0.0,0.004373073577880859,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.9601859926416498,0.9601859926416498,0.0,1,0.9713510320201331,0.9713510320201331,0.0
0.0028715133666992188,0.0,0.003268718719482422,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.955275430321726,0.955275430321726,0.0,2,0.9822588000430805,0.9822588000430805,0.0
0.003979206085205078,0.0,0.0038306713104248047,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.9477312253644425,0.9477312253644425,0.0,5,0.9862403075402723,0.9862403075402723,0.0
0.0029807090759277344,0.0,0.0031888484954833984,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.9522563650187352,0.9522563650187352,0.0,3,0.9872249994460058,0.9872249994460058,0.0
0.004038572311401367,0.0,0.0039043426513671875,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.9376877166345073,0.9376877166345073,0.0,12,0.9923131983510698,0.9923131983510698,0.0
0.003072977066040039,0.0,0.003152132034301758,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.946060721894109,0.946060721894109,0.0,6,0.9928292141002515,0.9928292141002515,0.0
0.003979682922363281,0.0,0.0035295486450195312,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.9343683220388759,0.9343683220388759,0.0,13,0.995795211721154,0.995795211721154,0.0
0.0032656192779541016,0.0,0.0031015872955322266,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.945851670221762,0.945851670221762,0.0,7,0.9954186754972137,0.9954186754972137,0.0
0.004007816314697266,0.0,0.0033521652221679688,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.9338429535545847,0.9338429535545847,0.0,14,0.9978481331341262,0.9978481331341262,0.0
0.003530263900756836,0.0,0.0031232833862304688,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.9424007706210895,0.9424007706210895,0.0,11,0.996427359457347,0.996427359457347,0.0
0.003905773162841797,0.0,0.0032122135162353516,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.9319812647255372,0.9319812647255372,0.0,16,0.9989433538851678,0.9989433538851678,0.0
0.003663301467895508,0.0,0.0030219554901123047,0.0,2.0,,"{'C': 2.0, 'class_weight': None}",0.9330260395249215,0.9330260395249215,0.0,15,0.997537017479359,0.997537017479359,0.0
0.004523038864135742,0.0,0.003030538558959961,0.0,2.0,balanced,"{'C': 2.0, 'class_weight': 'balanced'}",0.9309609728651416,0.9309609728651416,0.0,17,0.9982446017029535,0.9982446017029535,0.0
0.004025459289550781,0.0,0.003000974655151367,0.0,5.0,,"{'C': 5.0, 'class_weight': None}",0.9308123182896035,0.9308123182896035,0.0,18,0.9993597642690445,0.9993597642690445,0.0
0.004679441452026367,0.0,0.0031218528747558594,0.0,5.0,balanced,"{'C': 5.0, 'class_weight': 'balanced'}",0.9250992305244616,0.9250992305244616,0.0,21,0.9983840416431524,0.9983840416431524,0.0
0.0031080245971679688,0.0,0.002056598663330078,0.0,10.0,,"{'C': 10.0, 'class_weight': None}",0.9266301356912692,0.9266301356912692,0.0,20,0.9993597642690445,0.9993597642690445,0.0
0.004636049270629883,0.0,0.003010272979736328,0.0,10.0,balanced,"{'C': 10.0, 'class_weight': 'balanced'}",0.9222864338258201,0.9222864338258201,0.0,22,0.9984675884850818,0.9984675884850818,0.0
0.004527091979980469,0.0,0.00302886962890625,0.0,25.0,,"{'C': 25.0, 'class_weight': None}",0.9186988735099717,0.9186988735099717,0.0,23,0.9992500326072781,0.9992500326072781,0.0
0.004496097564697266,0.0,0.0028471946716308594,0.0,25.0,balanced,"{'C': 25.0, 'class_weight': 'balanced'}",0.9168288939533722,0.9168288939533722,0.0,24,0.9992500326072781,0.9992500326072781,0.0
0.003103017807006836,0.0,0.0021295547485351562,0.0,50.0,,"{'C': 50.0, 'class_weight': None}",0.9151371375835751,0.9151371375835751,0.0,25,0.9992787831104119,0.9992787831104119,0.0
0.003526926040649414,0.0,0.0023806095123291016,0.0,50.0,balanced,"{'C': 50.0, 'class_weight': 'balanced'}",0.9150408718220157,0.9150408718220157,0.0,27,0.9992787831104119,0.9992787831104119,0.0
0.003143310546875,0.0,0.0023267269134521484,0.0,100.0,,"{'C': 100.0, 'class_weight': None}",0.9150010558616702,0.9150010558616702,0.0,28,0.9993969445188958,0.9993969445188958,0.0
0.00353240966796875,0.0,0.0022687911987304688,0.0,100.0,balanced,"{'C': 100.0, 'class_weight': 'balanced'}",0.9150833543273635,0.9150833543273635,0.0,26,0.9993669198987073,0.9993669198987073,0.0
