feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,model,model_short,fingerprint,protocol,fold,inner_pr_auc,inner_train_pr_auc,train_pr_auc,test_pr_auc,importance,raw_importance,abs_importance,rank,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight,top_k
138,maccs_bit_138,0.0297325776131782,3.0,True,0.0297325776131782,10.0,Decision Tree,dt,maccs,OOD holdout,3,0.3904947464124505,0.6070514160142464,0.5326,0.3142,0.0297325776131782,0.0297325776131782,0.0297325776131782,10,,,,,,10
145,maccs_bit_145,0.1210359753089721,2.0,True,0.1210359753089721,1.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.1210359753089721,0.1210359753089721,0.1210359753089721,1,,,,,,10
86,maccs_bit_86,0.1184847656824611,1.0,True,0.1184847656824611,2.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.1184847656824611,0.1184847656824611,0.1184847656824611,2,,,,,,10
155,maccs_bit_155,0.0633995228586494,0.0,True,0.0633995228586494,3.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0633995228586494,0.0633995228586494,0.0633995228586494,3,,,,,,10
101,maccs_bit_101,0.0511586756514247,6.0,True,0.0511586756514247,4.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0511586756514247,0.0511586756514247,0.0511586756514247,4,,,,,,10
151,maccs_bit_151,0.0432527726526377,4.0,True,0.0432527726526377,5.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0432527726526377,0.0432527726526377,0.0432527726526377,5,,,,,,10
116,maccs_bit_116,0.0420397971019906,4.0,True,0.0420397971019906,6.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0420397971019906,0.0420397971019906,0.0420397971019906,6,,,,,,10
100,maccs_bit_100,0.0387466278924571,1.0,True,0.0387466278924571,7.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0387466278924571,0.0387466278924571,0.0387466278924571,7,,,,,,10
42,maccs_bit_42,0.0301868922958229,5.0,True,0.0301868922958229,8.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0301868922958229,0.0301868922958229,0.0301868922958229,8,,,,,,10
105,maccs_bit_105,0.0278623310671153,5.0,True,0.0278623310671153,9.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0278623310671153,0.0278623310671153,0.0278623310671153,9,,,,,,10
157,maccs_bit_157,0.0265242364317223,6.0,True,0.0265242364317223,10.0,Decision Tree,dt,maccs,Random shuffle,1,0.46667700144107416,0.5617005974414078,0.5965,0.4016,0.0265242364317223,0.0265242364317223,0.0265242364317223,10,,,,,,10
100,maccs_bit_100,0.1229459634940373,1.0,True,0.1229459634940373,1.0,Decision Tree,dt,maccs,Random shuffle,2,0.4985928502493422,0.5971668151963371,0.6345,0.3567,0.1229459634940373,0.1229459634940373,0.1229459634940373,1,,,,,,10
135,maccs_bit_135,0.0823564029568642,0.0,True,0.0823564029568642,2.0,Decision Tree,dt,maccs,Random shuffle,2,0.4985928502493422,0.5971668151963371,0.6345,0.3567,0.0823564029568642,0.0823564029568642,0.0823564029568642,2,,,,,,10
