mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.7961437702178955,0.0,0.0018067359924316406,0.0,0.5,,1.0,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.3152688709967087,0.3152688709967087,0.0,9,0.906122984604274,0.906122984604274,0.0
0.5403659343719482,0.0,0.0018804073333740234,0.0,0.5,balanced,0.0,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.3058514046532612,0.3058514046532612,0.0,14,0.937145714789774,0.937145714789774,0.0
0.7885022163391113,0.0,0.0027637481689453125,0.0,0.5,balanced,0.25,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.31117385733214836,0.31117385733214836,0.0,11,0.9084519447916564,0.9084519447916564,0.0
0.772676944732666,0.0,0.006494045257568359,0.0,0.5,balanced,0.5,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.3033193707292026,0.3033193707292026,0.0,17,0.9069134832531949,0.9069134832531949,0.0
0.894697904586792,0.0,0.0017232894897460938,0.0,0.5,balanced,0.75,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.32554020668903455,0.32554020668903455,0.0,5,0.9036652160824323,0.9036652160824323,0.0
1.0731415748596191,0.0,0.0016298294067382812,0.0,0.5,balanced,1.0,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.34270623640537473,0.34270623640537473,0.0,1,0.8990506344168111,0.8990506344168111,0.0
0.5460121631622314,0.0,0.0020422935485839844,0.0,1.0,,0.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.3016159169518122,0.3016159169518122,0.0,19,0.9905847020024712,0.9905847020024712,0.0
0.9572114944458008,0.0,0.0020346641540527344,0.0,1.0,,0.25,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.2991994217345071,0.2991994217345071,0.0,21,0.9873134112264546,0.9873134112264546,0.0
1.1522438526153564,0.0,0.0017006397247314453,0.0,1.0,,0.5,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.3004453544293669,0.3004453544293669,0.0,20,0.9759185297838167,0.9759185297838167,0.0
1.0914692878723145,0.0,0.0017437934875488281,0.0,1.0,,0.75,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.30865037254270067,0.30865037254270067,0.0,12,0.9714197375132854,0.9714197375132854,0.0
1.1728010177612305,0.0,0.006934404373168945,0.0,1.0,,1.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.31330214690258645,0.31330214690258645,0.0,10,0.9575994880696342,0.9575994880696342,0.0
0.7325148582458496,0.0,0.006893634796142578,0.0,1.0,balanced,0.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.288503802266624,0.288503802266624,0.0,28,0.958826525052815,0.958826525052815,0.0
0.9573307037353516,0.0,0.002733945846557617,0.0,1.0,balanced,0.25,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.29861222042410185,0.29861222042410185,0.0,23,0.9317037717296837,0.9317037717296837,0.0
1.0811223983764648,0.0,0.0020172595977783203,0.0,1.0,balanced,0.5,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.2906865969974269,0.2906865969974269,0.0,26,0.9193215100090476,0.9193215100090476,0.0
