feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
66,maccs_bit_66,0.0,,False,0.0,89,0.0,0.0,average_precision,test,10,71
67,maccs_bit_67,0.0,,False,0.0,90,0.0,0.0,average_precision,test,10,72
68,maccs_bit_68,0.0,,False,0.0,91,0.0,0.0,average_precision,test,10,73
69,maccs_bit_69,0.0,,False,0.0,92,0.0,0.0,average_precision,test,10,74
70,maccs_bit_70,0.0,,False,0.0,93,0.0,0.0,average_precision,test,10,75
71,maccs_bit_71,0.0,,False,0.0,94,0.0,0.0,average_precision,test,10,76
72,maccs_bit_72,0.0,,False,0.0,95,0.0,0.0,average_precision,test,10,77
73,maccs_bit_73,0.0,,False,0.0,96,0.0,0.0,average_precision,test,10,78
75,maccs_bit_75,0.0,,False,0.0,97,0.0,0.0,average_precision,test,10,79
76,maccs_bit_76,0.0,,False,0.0,98,0.0,0.0,average_precision,test,10,80
77,maccs_bit_77,0.0,,False,0.0,99,0.0,0.0,average_precision,test,10,81
78,maccs_bit_78,0.0,,False,0.0,100,0.0,0.0,average_precision,test,10,82
79,maccs_bit_79,0.0,,False,0.0,101,0.0,0.0,average_precision,test,10,83
80,maccs_bit_80,0.0,,False,0.0,102,0.0,0.0,average_precision,test,10,84
81,maccs_bit_81,0.0,,False,0.0,103,0.0,0.0,average_precision,test,10,85
83,maccs_bit_83,0.0,,False,0.0,104,0.0,0.0,average_precision,test,10,86
84,maccs_bit_84,0.0,,False,0.0,105,0.0,0.0,average_precision,test,10,87
85,maccs_bit_85,0.0,,False,0.0,106,0.0,0.0,average_precision,test,10,88
86,maccs_bit_86,0.0,,False,0.0,107,0.0,0.0,average_precision,test,10,89
87,maccs_bit_87,0.0,,False,0.0,108,0.0,0.0,average_precision,test,10,90
88,maccs_bit_88,0.0,,False,0.0,109,0.0,0.0,average_precision,test,10,91
90,maccs_bit_90,0.0,,False,0.0,110,0.0,0.0,average_precision,test,10,92
93,maccs_bit_93,0.0,,False,0.0,111,0.0,0.0,average_precision,test,10,93
94,maccs_bit_94,0.0,,False,0.0,112,0.0,0.0,average_precision,test,10,94
95,maccs_bit_95,0.0,,False,0.0,113,0.0,0.0,average_precision,test,10,95
96,maccs_bit_96,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,96
97,maccs_bit_97,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,97
98,maccs_bit_98,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,98
99,maccs_bit_99,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,99
100,maccs_bit_100,0.0,,False,0.0,118,0.0,0.0,average_precision,test,10,100
101,maccs_bit_101,0.0,,False,0.0,119,0.0,0.0,average_precision,test,10,101
102,maccs_bit_102,0.0,,False,0.0,120,0.0,0.0,average_precision,test,10,102
105,maccs_bit_105,0.0,,False,0.0,121,0.0,0.0,average_precision,test,10,103
106,maccs_bit_106,0.0,,False,0.0,122,0.0,0.0,average_precision,test,10,104
107,maccs_bit_107,0.0,,False,0.0,123,0.0,0.0,average_precision,test,10,105
108,maccs_bit_108,0.0,,False,0.0,124,0.0,0.0,average_precision,test,10,106
109,maccs_bit_109,0.0,,False,0.0,125,0.0,0.0,average_precision,test,10,107
110,maccs_bit_110,0.0,,False,0.0,126,0.0,0.0,average_precision,test,10,108
112,maccs_bit_112,0.0,,False,0.0,127,0.0,0.0,average_precision,test,10,109
114,maccs_bit_114,0.0,,False,0.0,128,0.0,0.0,average_precision,test,10,110
118,maccs_bit_118,0.0,,False,0.0,129,0.0,0.0,average_precision,test,10,111
120,maccs_bit_120,0.0,,False,0.0,130,0.0,0.0,average_precision,test,10,112
121,maccs_bit_121,0.0,,False,0.0,131,0.0,0.0,average_precision,test,10,113
122,maccs_bit_122,0.0,,False,0.0,132,0.0,0.0,average_precision,test,10,114
124,maccs_bit_124,0.0,,False,0.0,133,0.0,0.0,average_precision,test,10,115
125,maccs_bit_125,0.0,,False,0.0,134,0.0,0.0,average_precision,test,10,116
126,maccs_bit_126,0.0,,False,0.0,135,0.0,0.0,average_precision,test,10,117
127,maccs_bit_127,0.0,,False,0.0,136,0.0,0.0,average_precision,test,10,118
129,maccs_bit_129,0.0,,False,0.0,137,0.0,0.0,average_precision,test,10,119
130,maccs_bit_130,0.0,,False,0.0,138,0.0,0.0,average_precision,test,10,120
131,maccs_bit_131,0.0,,False,0.0,139,0.0,0.0,average_precision,test,10,121
132,maccs_bit_132,0.0,,False,0.0,140,0.0,0.0,average_precision,test,10,122
133,maccs_bit_133,0.0,,False,0.0,141,0.0,0.0,average_precision,test,10,123
134,maccs_bit_134,0.0,,False,0.0,142,0.0,0.0,average_precision,test,10,124
135,maccs_bit_135,0.0,,False,0.0,143,0.0,0.0,average_precision,test,10,125
136,maccs_bit_136,0.0,,False,0.0,144,0.0,0.0,average_precision,test,10,126
137,maccs_bit_137,0.0,,False,0.0,145,0.0,0.0,average_precision,test,10,127
138,maccs_bit_138,0.0,,False,0.0,146,0.0,0.0,average_precision,test,10,128
139,maccs_bit_139,0.0,,False,0.0,147,0.0,0.0,average_precision,test,10,129
141,maccs_bit_141,0.0,,False,0.0,148,0.0,0.0,average_precision,test,10,130
142,maccs_bit_142,0.0,,False,0.0,149,0.0,0.0,average_precision,test,10,131
143,maccs_bit_143,0.0,,False,0.0,150,0.0,0.0,average_precision,test,10,132
145,maccs_bit_145,0.0,,False,0.0,151,0.0,0.0,average_precision,test,10,133
148,maccs_bit_148,0.0,,False,0.0,152,0.0,0.0,average_precision,test,10,134
149,maccs_bit_149,0.0,,False,0.0,153,0.0,0.0,average_precision,test,10,135
152,maccs_bit_152,0.0,,False,0.0,154,0.0,0.0,average_precision,test,10,136
154,maccs_bit_154,0.0,,False,0.0,155,0.0,0.0,average_precision,test,10,137
155,maccs_bit_155,0.0,,False,0.0,156,0.0,0.0,average_precision,test,10,138
156,maccs_bit_156,0.0,,False,0.0,157,0.0,0.0,average_precision,test,10,139
157,maccs_bit_157,0.0,,False,0.0,158,0.0,0.0,average_precision,test,10,140
158,maccs_bit_158,0.0,,False,0.0,159,0.0,0.0,average_precision,test,10,141
159,maccs_bit_159,0.0,,False,0.0,160,0.0,0.0,average_precision,test,10,142
160,maccs_bit_160,0.0,,False,0.0,161,0.0,0.0,average_precision,test,10,143
161,maccs_bit_161,0.0,,False,0.0,162,0.0,0.0,average_precision,test,10,144
162,maccs_bit_162,0.0,,False,0.0,163,0.0,0.0,average_precision,test,10,145
163,maccs_bit_163,0.0,,False,0.0,164,0.0,0.0,average_precision,test,10,146
164,maccs_bit_164,0.0,,False,0.0,165,0.0,0.0,average_precision,test,10,147
165,maccs_bit_165,0.0,,False,0.0,166,0.0,0.0,average_precision,test,10,148
166,maccs_bit_166,0.0,,False,0.0,167,0.0,0.0,average_precision,test,10,149
146,maccs_bit_146,0.0006708922958239378,5.0,True,0.0006708922958239379,29,-1.0637429659343667e-08,3.639140097606669e-06,average_precision,test,10,150
140,maccs_bit_140,0.0011856635176644623,8.0,True,0.0011856635176644625,27,-2.4218944189247083e-06,1.0118909560028422e-05,average_precision,test,10,151
119,maccs_bit_119,0.0013045741764524316,13.0,True,0.0013045741764524318,26,-4.5849927835628355e-06,9.79481054577807e-06,average_precision,test,10,152
57,maccs_bit_57,0.007763109174408038,9.0,True,0.00776310917440804,19,-8.689626092628355e-06,9.694017433326796e-06,average_precision,test,10,153
147,maccs_bit_147,0.0013161045037693362,6.0,True,0.0013161045037693364,25,-2.0081531094373604e-05,5.74154633778771e-06,average_precision,test,10,154
144,maccs_bit_144,0.01597008856715081,7.0,True,0.015970088567150813,15,-4.593818307566666e-05,3.99961801572806e-05,average_precision,test,10,155
33,maccs_bit_33,0.17279686894348212,0.0,True,0.17279686894348215,1,-5.741474710143635e-05,0.0011783227897507822,average_precision,test,10,156
91,maccs_bit_91,0.10468308378799603,7.0,True,0.10468308378799605,3,-6.634070867165276e-05,0.00011754574411489165,average_precision,test,10,157
103,maccs_bit_103,0.023053091481933255,9.0,True,0.02305309148193326,11,-7.540804287873293e-05,3.267294046366947e-05,average_precision,test,10,158
17,maccs_bit_17,0.022429069797076838,3.0,True,0.02242906979707684,12,-0.00021117516394237869,0.00025692466118750845,average_precision,test,10,159
51,maccs_bit_51,0.05957317730341628,9.0,True,0.0595731773034163,8,-0.00047996224548099156,0.0008750574316511133,average_precision,test,10,160
111,maccs_bit_111,0.024792662372768833,6.0,True,0.02479266237276884,10,-0.0005711978078042246,0.00044652760863492875,average_precision,test,10,161
116,maccs_bit_116,0.006396267888319417,6.0,True,0.006396267888319419,20,-0.0014806679359158248,0.00035862719944660336,average_precision,test,10,162
123,maccs_bit_123,0.09789070855167151,7.0,True,0.09789070855167153,4,-0.0017362682106956684,0.0010054499850603766,average_precision,test,10,163
89,maccs_bit_89,0.002590647812683095,6.0,True,0.0025906478126830955,23,-0.0026740843714813,0.0005720350215274396,average_precision,test,10,164
74,maccs_bit_74,0.019079339529844364,4.0,True,0.019079339529844367,14,-0.002689662104595225,0.0014542250821661742,average_precision,test,10,165
113,maccs_bit_113,0.07315451444852891,2.0,True,0.07315451444852893,6,-0.005513065309788156,0.002278693861135841,average_precision,test,10,166
153,maccs_bit_153,0.11480418071962672,1.0,True,0.11480418071962675,2,-0.016470624368160568,0.005039862277093295,average_precision,test,10,167
