mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.3402750492095947,0.0,0.006291866302490234,0.0,0.005,,0.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.5951032632403785,0.5951032632403785,0.0,38,0.6704096969800639,0.6704096969800639,0.0
0.2861208915710449,0.0,0.003757953643798828,0.0,0.005,,0.25,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.48256927551300743,0.48256927551300743,0.0,69,0.49282070636458564,0.49282070636458564,0.0
0.20505523681640625,0.0,0.0035266876220703125,0.0,0.005,,0.5,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.38308103794743287,0.38308103794743287,0.0,75,0.4333261173485693,0.4333261173485693,0.0
0.030048608779907227,0.0,0.0034089088439941406,0.0,0.005,,0.75,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.04485464096069336,0.0,0.004377841949462891,0.0,0.005,,1.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.24529099464416504,0.0,0.0033876895904541016,0.0,0.005,balanced,0.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.6045464268954119,0.6045464268954119,0.0,31,0.6730163847289482,0.6730163847289482,0.0
0.22542643547058105,0.0,0.0060710906982421875,0.0,0.005,balanced,0.25,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.505087278460237,0.505087278460237,0.0,68,0.5061755024395529,0.5061755024395529,0.0
0.24338555335998535,0.0,0.003842592239379883,0.0,0.005,balanced,0.5,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.45713480117724314,0.45713480117724314,0.0,72,0.4811219795128433,0.4811219795128433,0.0
0.11663246154785156,0.0,0.0035309791564941406,0.0,0.005,balanced,0.75,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.0333254337310791,0.0,0.0034465789794921875,0.0,0.005,balanced,1.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.36128711700439453,0.0,0.0033082962036132812,0.0,0.01,,0.0,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.6009320988542544,0.6009320988542544,0.0,34,0.7016675679956694,0.7016675679956694,0.0
0.3705408573150635,0.0,0.0031464099884033203,0.0,0.01,,0.25,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.5184480022970558,0.5184480022970558,0.0,66,0.5418447013179883,0.5418447013179883,0.0
0.2228996753692627,0.0,0.0026412010192871094,0.0,0.01,,0.5,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.48008401613322743,0.48008401613322743,0.0,70,0.4940339841934121,0.4940339841934121,0.0
0.4165935516357422,0.0,0.0029757022857666016,0.0,0.01,,0.75,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.4401660355398608,0.4401660355398608,0.0,74,0.4756333484869756,0.4756333484869756,0.0
0.17720675468444824,0.0,0.0025207996368408203,0.0,0.01,,1.0,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.38308103794743287,0.38308103794743287,0.0,75,0.4333261173485693,0.4333261173485693,0.0
0.25333452224731445,0.0,0.002602100372314453,0.0,0.01,balanced,0.0,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.6124511051857406,0.6124511051857406,0.0,24,0.6982814515072366,0.6982814515072366,0.0
0.20099163055419922,0.0,0.002884387969970703,0.0,0.01,balanced,0.25,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.5653774834055874,0.5653774834055874,0.0,54,0.5771242200670332,0.5771242200670332,0.0
0.24189472198486328,0.0,0.0027360916137695312,0.0,0.01,balanced,0.5,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.5062692369001967,0.5062692369001967,0.0,67,0.509620902492235,0.509620902492235,0.0
0.49665284156799316,0.0,0.002637147903442383,0.0,0.01,balanced,0.75,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.47885501095267624,0.47885501095267624,0.0,71,0.4922960782115973,0.4922960782115973,0.0
0.5706734657287598,0.0,0.002563953399658203,0.0,0.01,balanced,1.0,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.44398311088795456,0.44398311088795456,0.0,73,0.4761310362414529,0.4761310362414529,0.0
0.6996574401855469,0.0,0.002888917922973633,0.0,0.05,,0.0,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.6162580624304174,0.6162580624304174,0.0,19,0.7659099848920958,0.7659099848920958,0.0
0.6916000843048096,0.0,0.002568960189819336,0.0,0.05,,0.25,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.6006455708071281,0.6006455708071281,0.0,35,0.7035430974349007,0.7035430974349007,0.0
0.7815878391265869,0.0,0.0028209686279296875,0.0,0.05,,0.5,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.5903370463712746,0.5903370463712746,0.0,40,0.6564095827534109,0.6564095827534109,0.0
1.318838357925415,0.0,0.0025527477264404297,0.0,0.05,,0.75,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.5750704488188983,0.5750704488188983,0.0,47,0.6158457732763613,0.6158457732763613,0.0
1.1896495819091797,0.0,0.0024487972259521484,0.0,0.05,,1.0,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.5414607095781367,0.5414607095781367,0.0,65,0.58309025625742,0.58309025625742,0.0
0.6999402046203613,0.0,0.0032148361206054688,0.0,0.05,balanced,0.0,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.6265475756265033,0.6265475756265033,0.0,6,0.7491341491962812,0.7491341491962812,0.0
0.7007911205291748,0.0,0.002544403076171875,0.0,0.05,balanced,0.25,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.6198132201792347,0.6198132201792347,0.0,14,0.7047184864923243,0.7047184864923243,0.0
1.1193206310272217,0.0,0.002470731735229492,0.0,0.05,balanced,0.5,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.6093323621337742,0.6093323621337742,0.0,27,0.6620588753908471,0.6620588753908471,0.0
1.173647165298462,0.0,0.0024716854095458984,0.0,0.05,balanced,0.75,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.6002921847582401,0.6002921847582401,0.0,36,0.6313407540186995,0.6313407540186995,0.0
1.1109654903411865,0.0,0.0025746822357177734,0.0,0.05,balanced,1.0,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.5877974059877377,0.5877974059877377,0.0,42,0.6087701011285038,0.6087701011285038,0.0
0.7297163009643555,0.0,0.002638101577758789,0.0,0.1,,0.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.6185573010210499,0.6185573010210499,0.0,15,0.7921364995096598,0.7921364995096598,0.0
0.925255537033081,0.0,0.0025582313537597656,0.0,0.1,,0.25,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.614563625257061,0.614563625257061,0.0,20,0.7482087436791551,0.7482087436791551,0.0
