feature_idx,feature_name,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight
136,maccs_bit_136,0.16610742635186904,0.16610742635186904,0.029502313366046213,positive,1
92,maccs_bit_92,0.1488463126071122,0.1488463126071122,0.026436569720930413,positive,2
96,maccs_bit_96,0.1373283687457553,0.1373283687457553,0.02439086955813058,positive,3
83,maccs_bit_83,0.1373283687457553,0.1373283687457553,0.02439086955813058,positive,4
140,maccs_bit_140,0.13380472067998025,0.13380472067998025,0.023765034990036397,positive,5
138,maccs_bit_138,0.12502539454314265,0.12502539454314265,0.022205740282266767,positive,6
139,maccs_bit_139,0.1218347725178828,0.1218347725178828,0.02163905441584183,positive,7
42,maccs_bit_42,0.12115797010190031,0.12115797010190031,0.02151884764723586,positive,8
123,maccs_bit_123,0.11851159296278614,0.11851159296278614,0.02104882502779258,positive,9
53,maccs_bit_53,0.1171478837380085,0.1171478837380085,0.020806616850992995,positive,10
146,maccs_bit_146,0.11552099165034083,0.11552099165034083,0.020517664808105764,positive,11
159,maccs_bit_159,0.11173947727364085,0.11173947727364085,0.019846030645866174,positive,12
107,maccs_bit_107,0.11026214908864354,0.11026214908864354,0.019583642623755972,positive,13
134,maccs_bit_134,0.11026214908864354,0.11026214908864354,0.019583642623755972,positive,14
155,maccs_bit_155,0.10937533164238666,0.10937533164238666,0.019426135119290006,positive,15
150,maccs_bit_150,-0.10928285136006956,0.10928285136006956,0.019409709711172972,negative,16
124,maccs_bit_124,0.10544701278177589,0.10544701278177589,0.01872842703619692,positive,17
94,maccs_bit_94,0.10393860035461959,0.10393860035461959,0.018460518146819906,positive,18
144,maccs_bit_144,-0.10236570753997416,0.10236570753997416,0.018181156906157653,negative,19
82,maccs_bit_82,0.10220869427074329,0.10220869427074329,0.018153269804580003,positive,20
90,maccs_bit_90,0.10151129285394717,0.10151129285394717,0.0180294044507417,positive,21
52,maccs_bit_52,0.09867068875608481,0.09867068875608481,0.017524885212291244,positive,22
149,maccs_bit_149,0.08907767738826511,0.08907767738826511,0.01582107200108694,positive,23
86,maccs_bit_86,0.08017031461223359,0.08017031461223359,0.014239036726355346,positive,24
110,maccs_bit_110,0.0789494488916103,0.0789494488916103,0.014022198961429692,positive,25
117,maccs_bit_117,0.0789494488916103,0.0789494488916103,0.014022198961429692,positive,26
132,maccs_bit_132,0.07738615023711042,0.07738615023711042,0.01374454173801287,positive,27
104,maccs_bit_104,0.07578111181962831,0.07578111181962831,0.013459471121983984,positive,28
38,maccs_bit_38,-0.07576839311374875,0.07576839311374875,0.013457212154671624,negative,29
80,maccs_bit_80,-0.07504902302663459,0.07504902302663459,0.013329444948819885,negative,30
160,maccs_bit_160,0.07322142356601213,0.07322142356601213,0.013004845301597104,positive,31
93,maccs_bit_93,0.06400388194560368,0.06400388194560368,0.011367719212039797,positive,32
79,maccs_bit_79,0.05966736996032414,0.05966736996032414,0.010597512013510816,positive,33
54,maccs_bit_54,0.05962238895053153,0.05962238895053153,0.010589522943572354,positive,34
153,maccs_bit_153,0.05806396744285278,0.05806396744285278,0.010312731949420593,positive,35
95,maccs_bit_95,0.057649296192153206,0.057649296192153206,0.01023908225505886,positive,36
131,maccs_bit_131,0.055066699374695036,0.055066699374695036,0.009780387648320421,positive,37
154,maccs_bit_154,0.053816205280142304,0.053816205280142304,0.009558287592650816,positive,38
109,maccs_bit_109,0.05359400568343247,0.05359400568343247,0.009518822757899502,positive,39
152,maccs_bit_152,0.05330492204131548,0.05330492204131548,0.009467478658565455,positive,40
120,maccs_bit_120,0.04865165843241769,0.04865165843241769,0.008641013254943378,positive,41
118,maccs_bit_118,0.04807758137091565,0.04807758137091565,0.008539051520079008,positive,42
81,maccs_bit_81,0.04778004071309384,0.04778004071309384,0.008486205371541352,positive,43
87,maccs_bit_87,-0.0450107191007273,0.0450107191007273,0.007994346603912673,negative,44
157,maccs_bit_157,0.0440572139449213,0.0440572139449213,0.007824994706044244,positive,45
88,maccs_bit_88,0.0434327116916051,0.0434327116916051,0.00771407696094531,positive,46
105,maccs_bit_105,-0.042795976949261696,0.042795976949261696,0.007600986605431218,negative,47
101,maccs_bit_101,-0.042795976949261696,0.042795976949261696,0.007600986605431218,negative,48
106,maccs_bit_106,0.04279314446609577,0.04279314446609577,0.007600483528550186,positive,49
100,maccs_bit_100,0.04194452513224172,0.04194452513224172,0.0074497603847046324,positive,50
114,maccs_bit_114,-0.04145187128045233,0.04145187128045233,0.007362260213064553,negative,51
126,maccs_bit_126,0.04020457798552685,0.04020457798552685,0.007140728650903632,positive,52
25,maccs_bit_25,-0.03922448878733502,0.03922448878733502,0.006966655165528683,negative,53
43,maccs_bit_43,0.03894636598913782,0.03894636598913782,0.0069172578199261205,positive,54
115,maccs_bit_115,0.038193241624275204,0.038193241624275204,0.006783495522214551,positive,55
66,maccs_bit_66,-0.03781653928412119,0.03781653928412119,0.0067165894799681046,negative,56
55,maccs_bit_55,-0.037534719272565874,0.037534719272565874,0.006666535472893699,negative,57
116,maccs_bit_116,0.037432504446021135,0.037432504446021135,0.006648381113936918,positive,58
141,maccs_bit_141,-0.03394701933745846,0.03394701933745846,0.006029324662555407,negative,59
119,maccs_bit_119,0.03384522873724898,0.03384522873724898,0.006011245650370025,positive,60
99,maccs_bit_99,0.03381280216948848,0.03381280216948848,0.0060054863728683135,positive,61
11,maccs_bit_11,-0.03255148353666954,0.03255148353666954,0.005781463772692504,negative,62
112,maccs_bit_112,0.03202890029676782,0.03202890029676782,0.005688647847227707,positive,63
78,maccs_bit_78,0.031006409995154593,0.031006409995154593,0.005507043508671311,positive,64
57,maccs_bit_57,0.03092778620670727,0.03092778620670727,0.005493079150209186,positive,65
97,maccs_bit_97,0.030432665609562617,0.030432665609562617,0.005405140860321997,positive,66
17,maccs_bit_17,0.03003506728636454,0.03003506728636454,0.005334523485876882,positive,67
71,maccs_bit_71,0.02957980276573821,0.02957980276573821,0.005253664027350875,positive,68
46,maccs_bit_46,-0.028473764794934433,0.028473764794934433,0.005057220800662884,negative,69
72,maccs_bit_72,0.02791904426826961,0.02791904426826961,0.004958696976847949,positive,70
32,maccs_bit_32,-0.02790249450848613,0.02790249450848613,0.004955757576665861,negative,71
147,maccs_bit_147,0.02672483970098921,0.02672483970098921,0.004746594495093535,positive,72
103,maccs_bit_103,-0.02663836733929014,0.02663836733929014,0.004731236152794354,negative,73
51,maccs_bit_51,-0.026394082081330032,0.026394082081330032,0.004687848687288882,negative,74
33,maccs_bit_33,-0.024311891167203382,0.024311891167203382,0.0043180310928222065,negative,75
37,maccs_bit_37,0.02393654188985113,0.02393654188985113,0.004251365367843074,positive,76
164,maccs_bit_164,0.02362454176966164,0.02362454176966164,0.004195951076512259,positive,77
58,maccs_bit_58,-0.02280347874004734,0.02280347874004734,0.004050122203445238,negative,78
61,maccs_bit_61,-0.02280347874004734,0.02280347874004734,0.004050122203445238,negative,79
60,maccs_bit_60,-0.02280347874004734,0.02280347874004734,0.004050122203445238,negative,80
67,maccs_bit_67,-0.02280347874004734,0.02280347874004734,0.004050122203445238,negative,81
98,maccs_bit_98,0.02201147597478044,0.02201147597478044,0.003909454719270371,positive,82
22,maccs_bit_22,-0.02135274166992648,0.02135274166992648,0.0037924570249854798,negative,83
68,maccs_bit_68,0.020956046895090626,0.020956046895090626,0.003722000129620134,positive,84
47,maccs_bit_47,0.020263263447891918,0.020263263447891918,0.0035989549726217333,positive,85
111,maccs_bit_111,0.01982157390620751,0.01982157390620751,0.0035205065639294262,positive,86
77,maccs_bit_77,0.018677241524389706,0.018677241524389706,0.0033172618730401256,positive,87
127,maccs_bit_127,0.01692802934364513,0.01692802934364513,0.003006584578030366,positive,88
143,maccs_bit_143,0.01692802934364513,0.01692802934364513,0.003006584578030366,positive,89
84,maccs_bit_84,-0.015718305086548996,0.015718305086548996,0.0027917256466557057,negative,90
24,maccs_bit_24,0.01545863468642789,0.01545863468642789,0.002745605628517376,positive,91
64,maccs_bit_64,0.015195676566733785,0.015195676566733785,0.002698901679032733,positive,92
36,maccs_bit_36,0.014619650671260713,0.014619650671260713,0.002596593812079181,positive,93
108,maccs_bit_108,0.013796719428124233,0.013796719428124233,0.002450433125907974,positive,94
130,maccs_bit_130,0.013182236378744973,0.013182236378744973,0.0023412948900141243,positive,95
74,maccs_bit_74,-0.012597270670837097,0.012597270670837097,0.002237399224407148,negative,96
59,maccs_bit_59,0.012079640920801176,0.012079640920801176,0.0021454630874833333,positive,97
23,maccs_bit_23,-0.009951358461848619,0.009951358461848619,0.0017674591811289607,negative,98
122,maccs_bit_122,0.009696438776633941,0.009696438776633941,0.0017221829367035852,positive,99
41,maccs_bit_41,-0.009639188078492853,0.009639188078492853,0.0017120146493844776,negative,100
75,maccs_bit_75,0.00857752440006817,0.00857752440006817,0.0015234527336523947,positive,101
129,maccs_bit_129,0.008469652514342044,0.008469652514342044,0.0015042936253212777,positive,102
91,maccs_bit_91,0.008213099833459556,0.008213099833459556,0.0014587273447971244,positive,103
113,maccs_bit_113,0.007044448565322504,0.007044448565322504,0.0012511633804071682,positive,104
85,maccs_bit_85,0.006857620034539577,0.006857620034539577,0.0012179807950048755,positive,105
102,maccs_bit_102,0.006776324025690939,0.006776324025690939,0.00120354182390565,positive,106
128,maccs_bit_128,0.006295742895556046,0.006295742895556046,0.0011181858864232755,positive,107
76,maccs_bit_76,0.005719184848953216,0.005719184848953216,0.001015783504192875,positive,108
62,maccs_bit_62,-0.0051887249169632705,0.0051887249169632705,0.0009215686007089837,negative,109
45,maccs_bit_45,0.004048431098204873,0.004048431098204873,0.0007190411983572513,positive,110
73,maccs_bit_73,-0.0034881389940735327,0.0034881389940735327,0.0006195278075616555,negative,111
63,maccs_bit_63,0.0028388187420943867,0.0028388187420943867,0.0005042021416987137,positive,112
49,maccs_bit_49,0.0028388187420943867,0.0028388187420943867,0.0005042021416987137,positive,113
70,maccs_bit_70,0.0028388187420943867,0.0028388187420943867,0.0005042021416987137,positive,114
56,maccs_bit_56,0.0028388187420943867,0.0028388187420943867,0.0005042021416987137,positive,115
16,maccs_bit_16,0.0023993398252771664,0.0023993398252771664,0.0004261463617346874,positive,116
148,maccs_bit_148,0.0021139342078467117,0.0021139342078467117,0.0003754555157755993,positive,117
89,maccs_bit_89,0.0017330230250866818,0.0017330230250866818,0.0003078019416686084,positive,118
50,maccs_bit_50,0.0016707537507483542,0.0016707537507483542,0.0002967423058356258,positive,119
34,maccs_bit_34,0.0015143275963111515,0.0015143275963111515,0.00026895948162236047,positive,120
48,maccs_bit_48,0.0015084124271560807,0.0015084124271560807,0.0002679088893769759,positive,121
39,maccs_bit_39,0.0015084124271560807,0.0015084124271560807,0.0002679088893769759,positive,122
40,maccs_bit_40,0.0015084124271560807,0.0015084124271560807,0.0002679088893769759,positive,123
8,maccs_bit_8,-0.0005643741169493739,0.0005643741169493739,0.00010023839643782846,negative,124
158,maccs_bit_158,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,125
137,maccs_bit_137,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,126
142,maccs_bit_142,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,127
162,maccs_bit_162,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,128
156,maccs_bit_156,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,129
121,maccs_bit_121,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,130
125,maccs_bit_125,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,131
145,maccs_bit_145,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,132
135,maccs_bit_135,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,133
65,maccs_bit_65,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,134
133,maccs_bit_133,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,135
165,maccs_bit_165,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,136
163,maccs_bit_163,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,137
151,maccs_bit_151,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,138
161,maccs_bit_161,-0.0003022691265253302,0.0003022691265253302,5.368597110607765e-05,negative,139
69,maccs_bit_69,-8.598275422107426e-05,8.598275422107426e-05,1.527138319350237e-05,negative,140
35,maccs_bit_35,0.0,0.0,0.0,zero,141
30,maccs_bit_30,0.0,0.0,0.0,zero,142
7,maccs_bit_7,0.0,0.0,0.0,zero,143
14,maccs_bit_14,0.0,0.0,0.0,zero,144
31,maccs_bit_31,0.0,0.0,0.0,zero,145
29,maccs_bit_29,0.0,0.0,0.0,zero,146
26,maccs_bit_26,0.0,0.0,0.0,zero,147
27,maccs_bit_27,0.0,0.0,0.0,zero,148
28,maccs_bit_28,0.0,0.0,0.0,zero,149
20,maccs_bit_20,0.0,0.0,0.0,zero,150
21,maccs_bit_21,0.0,0.0,0.0,zero,151
10,maccs_bit_10,0.0,0.0,0.0,zero,152
9,maccs_bit_9,0.0,0.0,0.0,zero,153
1,maccs_bit_1,0.0,0.0,0.0,zero,154
2,maccs_bit_2,0.0,0.0,0.0,zero,155
3,maccs_bit_3,0.0,0.0,0.0,zero,156
4,maccs_bit_4,0.0,0.0,0.0,zero,157
5,maccs_bit_5,0.0,0.0,0.0,zero,158
6,maccs_bit_6,0.0,0.0,0.0,zero,159
0,maccs_bit_0,0.0,0.0,0.0,zero,160
13,maccs_bit_13,0.0,0.0,0.0,zero,161
12,maccs_bit_12,0.0,0.0,0.0,zero,162
15,maccs_bit_15,0.0,0.0,0.0,zero,163
18,maccs_bit_18,0.0,0.0,0.0,zero,164
19,maccs_bit_19,0.0,0.0,0.0,zero,165
44,maccs_bit_44,0.0,0.0,0.0,zero,166
166,maccs_bit_166,0.0,0.0,0.0,zero,167
